datetime,temperature,humidity,pressure,wind_speed,wind_deg,clouds,weather_main,weather_description
2023-01-02 15:00:00,40.20622748539655,63.07498457882035,994.7872328717784,14.845070279326453,143.00069929106945,55.60593725147706,Rain,light rain
2023-01-02 16:00:00,16.362075007500657,54.17224315604636,988.8848808217091,9.949729960886447,259.2777933859356,33.65693713507984,Clouds,scattered clouds
2023-01-02 17:00:00,29.201630524330238,77.60227240017434,968.3323745875022,5.380460784590262,221.23387222835146,41.751151123852125,Clear,scattered clouds
2023-01-02 18:00:00,18.958354327655123,82.44188180639814,1052.812662144887,5.848901432770703,191.66421240622844,13.936953561505161,Clear,clear sky
2023-01-02 19:00:00,32.6603631415084,74.2955790404397,1014.1405077168633,13.016568914429632,75.96669396420509,28.696760453677285,Clouds,clear sky
2023-01-02 20:00:00,33.45499435975641,84.4150055006088,977.220512207539,8.527926525913177,305.8029240621399,96.73960922976363,Clouds,clear sky
2023-01-02 21:00:00,41.774612721436796,67.59189522333521,967.6517155928065,3.167555544771201,155.46772168291793,42.92802763858532,Clouds,clear sky
2023-01-02 22:00:00,20.74311930772591,70.22831589599926,993.0460105917228,0.07770986980713879,160.38816154453724,71.35016806071903,Clear,clear sky
2023-01-02 23:00:00,26.45559384639029,64.31171769662872,1003.7362593755602,5.199915854249255,72.44065707696498,31.081927092847607,Rain,clear sky
2023-01-03 00:00:00,33.04060070989182,59.2897342337878,1027.129254503627,15.111192538236565,335.29444104176787,71.95308787291478,Rain,clear sky
2023-01-03 01:00:00,31.58636970264524,69.29163588743594,1033.5292856290644,13.294613598662323,199.6501786152261,47.68198953472138,Rain,scattered clouds
2023-01-03 02:00:00,0.12200924710986527,63.669323752745655,1018.4943203013167,1.9516801686392893,166.61276201323912,78.88373993177208,Clouds,clear sky
2023-01-03 03:00:00,18.12553327510902,73.87439852748892,1014.1985786216704,8.883372149648373,351.86138371509435,39.923301523382314,Clear,clear sky
2023-01-03 04:00:00,30.70116422488869,86.05406316259638,1018.5874602148558,2.892216633020439,131.75520799887204,96.44109102513355,Clear,scattered clouds
2023-01-03 05:00:00,22.90204145762559,52.38283088081878,1037.693363689207,9.458729859328088,11.411779098017156,18.419725585752666,Rain,light rain
2023-01-03 06:00:00,33.114511513486974,54.67010510619136,1014.4529879222634,2.2136418889468867,82.5720097376438,50.54687373382292,Rain,light rain
2023-01-03 07:00:00,35.42074086051998,30.902014651258526,1022.6544493149305,13.588898638863032,268.7377980968996,16.430304278884943,Rain,clear sky
2023-01-03 08:00:00,22.86509534621593,61.62207384306511,989.865287988584,11.67933762948972,56.21506516725093,26.31890663478311,Rain,light rain
2023-01-03 09:00:00,31.00823210325953,37.88405738366288,1016.7539652386203,5.180310169792168,56.10615005574984,51.92747459059683,Clouds,scattered clouds
2023-01-03 10:00:00,39.56141904284468,72.96004264489328,1002.7758019089118,19.848464911793645,164.06977099974776,17.520882113746715,Clouds,clear sky
2023-01-03 11:00:00,35.185034301847104,76.77521587997566,1020.5058597868069,11.772802729874313,163.00869889995323,10.825542185805336,Clear,clear sky
2023-01-03 12:00:00,17.29352874197888,73.36443399951526,1005.767178301525,5.374786727721048,165.55764896912754,84.73390165692017,Clear,scattered clouds
2023-01-03 13:00:00,23.148665467891156,62.79866089854765,1020.3226495705695,7.1548977878345195,78.96925596150867,36.55352801596325,Clear,clear sky
2023-01-03 14:00:00,25.27480653052096,62.053037436047745,997.1927347271034,18.323284068674347,60.65703112790579,71.15045588580985,Clear,scattered clouds
2023-01-03 15:00:00,15.647740198302753,68.79323644950452,992.630428849429,4.063880955705377,276.8563331555074,47.95129636831268,Rain,clear sky
2023-01-03 16:00:00,35.699944146699465,63.28204895975673,996.3904425316172,4.075362241464491,217.40434314377828,74.61477375441147,Clouds,light rain
2023-01-03 17:00:00,18.55044452750144,75.01745364801113,997.4959410548759,11.411278582722819,115.61640149970574,26.182784529461866,Rain,light rain
2023-01-03 18:00:00,23.98575716602379,83.67166888082608,1018.920085339108,6.642759636202349,70.95176486318593,9.898089907255759,Rain,clear sky
2023-01-03 19:00:00,35.718405085358164,62.16776961441523,1028.1778150645157,6.0837298907534905,315.94767132411084,52.24453353358911,Clear,scattered clouds
2023-01-03 20:00:00,20.490068135192686,36.62049708172385,1015.6679500116004,8.20619999869669,49.157033745420755,63.48012708254905,Clouds,light rain
2023-01-03 21:00:00,21.633918216659303,37.861973016753105,1015.2798433022557,16.622352660672878,210.1920999783028,94.8938002338243,Clouds,clear sky
2023-01-03 22:00:00,28.380502147783393,52.55510681362286,1015.2817457004785,16.820233821214135,219.68174192945497,77.32042944999431,Clouds,clear sky
2023-01-03 23:00:00,20.91086166882038,59.77756461015871,1034.6497093504126,13.317352977045186,308.4680986596016,87.45017775385703,Rain,light rain
2023-01-04 00:00:00,40.32610949592535,43.503022472344014,991.802710805756,11.54593118264395,20.452147849189103,72.99176877808559,Rain,light rain
2023-01-04 01:00:00,15.845551218361326,57.1650124012925,1017.7844876306007,0.31259374059976475,110.78537168562508,99.48009318302582,Clear,clear sky
2023-01-04 02:00:00,2.0518713367974684,38.14403501344081,1016.338711917756,11.302108085676416,347.78386161449555,74.06850054558961,Clouds,scattered clouds
2023-01-04 03:00:00,33.429965420314616,44.44980045871356,1030.5999169148815,19.081778772822787,204.79598367064958,65.32905836059783,Rain,clear sky
2023-01-04 04:00:00,21.424313281665775,74.03753688697563,997.086347483742,16.746542687746164,150.38855167679563,31.675126905447726,Clouds,scattered clouds
2023-01-04 05:00:00,16.923693252320753,89.13421934246472,1044.6547688841843,2.8883576162419144,114.05800867139845,24.69336083626593,Clouds,light rain
2023-01-04 06:00:00,28.83914015656866,41.172185732647826,1010.8373919953954,19.4795030300075,53.719041811322526,27.907303518596283,Clouds,light rain
2023-01-04 07:00:00,29.193911406487867,50.345794798751925,988.647688923458,4.332694420031427,67.36828464716058,2.7065101695816884,Clouds,light rain
2023-01-04 08:00:00,17.381166714266893,51.04119881771213,1002.655801617471,2.4763043605205137,280.5477114913598,23.428496919995634,Rain,scattered clouds
2023-01-04 09:00:00,36.86889319151419,43.399564779317245,1027.1301872757417,5.778757616831951,87.933923644963,28.542042455891103,Rain,clear sky
2023-01-04 10:00:00,33.618770130974326,42.24341712895178,1009.040843780727,2.8228735733183385,79.1489391184991,8.559372374502416,Rain,light rain
2023-01-04 11:00:00,44.745732859958245,37.90166003270278,998.7116587983287,4.493581058995682,114.88799478003811,1.1595464270986122,Clouds,light rain
2023-01-04 12:00:00,20.41365942737135,84.45087574637226,1040.428425871181,6.1760630574286886,272.27709693531796,50.276123473218384,Clouds,scattered clouds
2023-01-04 13:00:00,26.562686776924203,68.96234121550361,1024.2002851692773,11.815609234499453,151.3213227602313,18.10966701076502,Rain,light rain
2023-01-04 14:00:00,27.33331765220592,47.42807658813258,1008.347760198959,12.2756878332118,10.237313779940829,23.256587636712766,Rain,clear sky
2023-01-04 15:00:00,21.73052698790697,45.48566783058526,1017.8163001204413,10.688740345832288,184.6959194069458,98.0899902376404,Clear,light rain
2023-01-04 16:00:00,29.032189172410437,65.38338926302376,1030.9924500264226,5.963427082560635,100.11409896789579,14.84067857855591,Clouds,clear sky
2023-01-04 17:00:00,29.78424375397197,71.83334267708989,1036.586958377851,19.068105121159352,164.94116170560966,4.990294185646604,Clear,scattered clouds
2023-01-04 18:00:00,29.788797428436443,45.1805141366409,1001.5094762720067,5.935981518341816,317.9963996200196,82.51358374900515,Clouds,light rain
2023-01-04 19:00:00,21.73506914236885,50.82977105533456,1028.0132220931819,8.020611714618402,70.86238272740485,27.065683634029213,Rain,scattered clouds
2023-01-04 20:00:00,22.906779996553684,47.43673932479298,1051.0107359021044,8.445341581537022,121.88067753685868,50.465454222152964,Rain,light rain
2023-01-04 21:00:00,19.329049542711296,35.26249985915127,1000.6538221905321,0.4489811142317812,340.2849479663284,83.35313767566124,Clouds,scattered clouds
2023-01-04 22:00:00,17.491778280470765,53.191706425292196,1021.0573544425331,8.57567599530216,278.38464852442735,50.675479320891995,Clouds,scattered clouds
2023-01-04 23:00:00,24.360509343236174,62.01667045619588,1022.4752091286823,6.766956207294131,98.74286316084184,89.29412219131945,Rain,scattered clouds
2023-01-05 00:00:00,40.16532101164189,69.32197526006217,1009.9133307050936,1.4140748375602308,38.28330337694952,66.37647336314002,Clouds,scattered clouds
2023-01-05 01:00:00,45.39049225933212,55.00420112939682,995.3871238996641,16.222847119881664,336.2151064289138,61.63942996683913,Clear,light rain
2023-01-05 02:00:00,38.138582287632445,89.00220710577727,995.3453399327991,14.234351267486222,52.3430605934841,75.65859636215599,Clouds,clear sky
2023-01-05 03:00:00,20.361216937157007,67.5502615591121,1008.8714813959059,5.669016522273694,131.29549516481413,21.886869887336214,Clear,light rain
2023-01-05 04:00:00,29.07671755521197,83.19507351427336,996.6289959133146,5.212113767528946,119.45246831742091,17.18401025990972,Clear,clear sky
2023-01-05 05:00:00,4.530865375588128,84.95926575861314,984.8754058248467,18.0945079382666,41.76489245751048,84.03512598733597,Clear,light rain
2023-01-05 06:00:00,23.449962516840323,79.28396183707738,988.2387440136478,3.7827016268797453,36.29288241930873,90.01231335125645,Rain,clear sky
2023-01-05 07:00:00,21.11446256468815,46.19913493964644,1002.5519603507471,17.473834244021404,101.6583656704801,16.054022181080107,Rain,scattered clouds
2023-01-05 08:00:00,43.74337155238003,55.876626442873786,1009.3961594058121,1.5562029803314603,132.55958237088424,53.11436722290407,Rain,light rain
2023-01-05 09:00:00,27.604092890601525,30.02310904484314,1001.2825737687743,16.79098202855879,348.80917761417334,16.94523963875305,Clear,scattered clouds
2023-01-05 10:00:00,25.50721605646137,57.084413169159916,994.9709953201385,10.832960411639165,193.09096556955106,3.0367827740178654,Clear,light rain
2023-01-05 11:00:00,24.315659190353262,47.62516233342154,1032.825946529248,15.517142812844021,327.27353955710856,50.02116747142803,Rain,light rain
2023-01-05 12:00:00,22.09137430947909,36.71376457984689,991.0673133413834,1.8586937081185817,46.25391467623225,60.13850852115804,Clouds,clear sky
2023-01-05 13:00:00,30.31557198667627,80.31527112139807,1013.4195271297693,8.400696450432758,85.85887870290804,46.91044833254464,Rain,scattered clouds
2023-01-05 14:00:00,18.37597730733299,70.40681195880357,1036.8204578685222,9.006764213680123,58.61505598424638,78.15140737643966,Clear,light rain
2023-01-05 15:00:00,30.49868129488616,89.94621250757015,1015.7265673693016,10.306270480029307,135.02758181394228,23.098032797992918,Clouds,light rain
2023-01-05 16:00:00,39.317566935737915,59.903306544525805,1058.0123711473368,12.55600571730241,330.3010817960775,92.04232206502012,Rain,scattered clouds
2023-01-05 17:00:00,26.12640616868184,49.842368158252604,1022.8837485959685,7.787806882561313,105.84619588243757,56.31663472412658,Clear,clear sky
2023-01-05 18:00:00,21.856687823382927,45.82868370717905,1008.1743118912809,8.948751088890246,214.40700346309487,53.242497058787464,Clouds,scattered clouds
2023-01-05 19:00:00,24.24679700927823,56.12166581621709,1003.4973464517899,7.405339893747125,329.5980918658816,45.25409630007257,Clear,light rain
2023-01-05 20:00:00,37.006854606277365,48.592330714709405,1026.9486576587133,13.973101171094946,180.9540494673061,21.50962408047955,Clear,scattered clouds
2023-01-05 21:00:00,26.392174761054928,89.44551321492332,1025.1235816899114,18.16824889434104,189.9719952904792,28.319389605904554,Rain,clear sky
2023-01-05 22:00:00,18.906659418360803,40.96763552702515,1023.122289985788,2.286348950403123,198.9037793944516,55.27046925317802,Clouds,clear sky
2023-01-05 23:00:00,33.08653563879403,31.14778169667048,999.57194751705,5.750184000947098,100.90804998221968,74.19030069319126,Clouds,clear sky
2023-01-06 00:00:00,17.893084281090424,37.79996963404632,1007.148733064257,4.394966553504158,150.61857511607272,14.078948325281948,Rain,clear sky
2023-01-06 01:00:00,22.665724206066244,83.49193960343861,985.0748118954169,18.787286218427287,305.0805956546384,52.26158135429208,Rain,scattered clouds
2023-01-06 02:00:00,27.291628891182178,71.6351555573693,1011.0454582182158,11.889319113938328,143.9064006947503,3.017387508904168,Rain,light rain
2023-01-06 03:00:00,16.929697065495024,77.03833263386842,1020.0709555919777,2.857860443888187,150.79874818802156,18.32945306395487,Clear,light rain
2023-01-06 04:00:00,7.135888538050949,49.22829401993637,999.5717376706192,7.9585105121965904,41.762337242291785,80.3654245751124,Clear,scattered clouds
2023-01-06 05:00:00,29.494432858954,67.36221350304231,1005.3705331758991,9.473832374471531,166.87389627905122,27.62972516207407,Clouds,clear sky
2023-01-06 06:00:00,3.0816053913008723,72.47391820769516,1006.8895142194556,12.459589554015151,29.942749741064066,28.289127282312144,Clouds,scattered clouds
2023-01-06 07:00:00,15.734381245290331,49.58496673107339,1019.7549660099764,4.305828228128814,96.20589739494316,53.10123179356939,Clouds,light rain
2023-01-06 08:00:00,32.78186039278166,73.47166146557132,989.6273985380168,10.040645849283864,352.6080067331531,37.12256213371323,Rain,scattered clouds
2023-01-06 09:00:00,29.1919927442617,67.77952294793208,1001.5551496429334,16.030251481590295,325.7783393883547,84.12720435287217,Rain,scattered clouds
2023-01-06 10:00:00,23.420695270102435,47.774100018007296,987.1408773202115,13.199712392671854,223.67233055642396,45.39749006963224,Clear,clear sky
2023-01-06 11:00:00,16.045054113920116,33.171353110785454,1007.0940460477576,2.0840929528498786,256.6142921038997,85.59758801044248,Clouds,light rain
2023-01-06 12:00:00,20.689842437630233,44.27188931446316,1019.3686097393329,18.2458306422487,85.53672652190785,0.8932449241523477,Clouds,clear sky
2023-01-06 13:00:00,30.764865767378822,67.17217085558931,1023.2521446093042,6.771153376240838,51.84698580625563,80.84798099461156,Clear,light rain
2023-01-06 14:00:00,23.676335818628388,65.94183943657535,1025.1460666864937,8.490891253264168,198.3530126327205,2.903351508005003,Rain,scattered clouds
2023-01-06 15:00:00,12.648413537207103,60.458949078895145,1003.5817232186154,13.847540326133064,323.2890906434333,86.95304632773679,Clear,clear sky
2023-01-06 16:00:00,16.20073239704073,45.08850609140259,1033.3886359228322,9.225310710353947,299.64319645927714,95.16306018181706,Rain,scattered clouds
2023-01-06 17:00:00,20.65377725348958,56.67220455308431,1050.0456282214905,11.759896361308606,212.09597695204073,88.62908893433043,Clouds,clear sky
2023-01-06 18:00:00,28.669814534979537,38.64262519377446,1008.0539591611672,9.554865896297107,354.4912794271277,89.0886674693995,Rain,light rain
2023-01-06 19:00:00,26.04561452109458,69.74297676426244,1014.8286100913836,6.1560374009646,89.28418618361795,55.3468062985367,Clear,clear sky
2023-01-06 20:00:00,12.535462386755324,82.14960279460809,1007.8347987009481,8.818809555578234,276.0610058715279,94.67676568169901,Clouds,clear sky
2023-01-06 21:00:00,38.47056325080313,57.82115392216211,1005.7290642175901,6.2316996521644175,102.11981061618982,12.05058336870135,Clouds,light rain
2023-01-06 22:00:00,17.570990716033457,42.77985279462838,999.9658908265113,8.972827216064509,350.80104183679214,11.201010605855144,Clouds,scattered clouds
2023-01-06 23:00:00,29.41046507579932,79.67317746860735,1023.0205094688724,4.050310542634568,95.25232494407436,27.583111239186643,Rain,scattered clouds
2023-01-07 00:00:00,15.526365160265476,48.78476547672689,1035.9288298830209,1.2136403969448062,131.60149511256517,54.63109284381158,Clear,scattered clouds
2023-01-07 01:00:00,49.819316431777395,65.6380579336574,986.8107397170692,13.975484306330532,171.50401031434552,16.80810772396093,Clear,scattered clouds
2023-01-07 02:00:00,38.25017062389952,34.52529154320421,1024.6861637514937,2.518657957126871,115.807837371914,87.84267253034113,Clouds,light rain
2023-01-07 03:00:00,17.25586484477622,73.07624665377801,996.2681610176687,16.445758391137563,99.19635625609608,26.052719012126925,Rain,scattered clouds
2023-01-07 04:00:00,25.884605950269325,57.64030229585074,1020.6266860232123,7.278513727447045,169.3662101827537,91.4712957642288,Rain,clear sky
2023-01-07 05:00:00,14.707726518429926,55.40091732740346,1019.8268978895675,4.97843809571394,293.91926619579283,28.612703397045603,Clear,clear sky
2023-01-07 06:00:00,21.440137574974404,86.09018820966307,1022.6795665111829,8.195575179477427,278.5367981078062,13.853177637858483,Clouds,scattered clouds
2023-01-07 07:00:00,29.22946255267179,59.48937257950806,1018.8342197902113,2.992333556762623,159.9579723719353,74.29433856182105,Rain,clear sky
2023-01-07 08:00:00,33.45047321404647,31.00503079372837,1006.8946574607687,16.980224528467073,112.66573141932567,5.106634876936845,Rain,scattered clouds
2023-01-07 09:00:00,12.616134146746415,87.58925300151947,1009.610120435704,3.334951938173707,47.3105749195934,77.86366525639399,Rain,scattered clouds
2023-01-07 10:00:00,17.51442444946514,30.732773613611645,1040.1770598186183,9.876460741538935,313.0886985817479,93.45235591615668,Rain,clear sky
2023-01-07 11:00:00,34.417653680867915,62.152166655489054,1015.2380838117994,3.2399598643845007,318.92018664283165,23.113387312569333,Clouds,clear sky
2023-01-07 12:00:00,38.23912933637675,68.01582134305265,1025.179231956169,0.9140471741384038,24.026213603711764,81.35390078456636,Clear,clear sky
2023-01-07 13:00:00,17.26872915103735,83.6690493235031,1007.3831895886968,15.95460202373645,269.51447025354673,91.823292951439,Clouds,clear sky
2023-01-07 14:00:00,34.56855202048598,70.75274766000935,1012.340889273604,11.148049316045125,318.20020438469464,32.336082004883735,Clear,clear sky
2023-01-07 15:00:00,12.644075131652578,78.66796721685554,1033.893351475685,1.5622013439171845,265.10156191192254,77.90600914184827,Clouds,scattered clouds
2023-01-07 16:00:00,22.02498944822551,76.19535608087803,994.4401996540474,17.858116495293654,122.26617976363289,9.961424909983407,Clear,clear sky
2023-01-07 17:00:00,13.555919780428223,42.81209172619708,1013.2882376886336,7.8514181467184185,154.42155984167934,86.5775452487853,Rain,light rain
2023-01-07 18:00:00,20.942640873484496,72.02808431551242,1009.6522263333528,8.52199334309051,108.21117555174371,46.51465156688178,Rain,scattered clouds
2023-01-07 19:00:00,44.092722873518746,68.25493050889064,1037.0888162823528,9.897624753214565,195.377984944349,24.780093345715805,Clouds,clear sky
2023-01-07 20:00:00,24.45099056309593,44.638251185525014,1046.1386834806206,4.492627030121337,320.36204824498856,52.63491060811199,Clear,light rain
2023-01-07 21:00:00,22.180685329500264,37.69985817832877,1027.4674371763342,11.015484409628389,241.69743264093083,25.740730037112446,Clear,clear sky
2023-01-07 22:00:00,19.352255964019047,75.09836225853591,1041.6719620983636,4.999326388096046,164.99412154645003,79.7698372112865,Clouds,clear sky
2023-01-07 23:00:00,22.001819213928243,88.26757622807281,993.0024027904511,16.720344359252664,309.71989804217077,32.17903139528347,Rain,clear sky
2023-01-08 00:00:00,16.91492206392698,74.30675018182409,958.7365841468657,16.523176640393935,0.3233371240168603,7.310960557930013,Clouds,scattered clouds
2023-01-08 01:00:00,26.368036742293544,74.9669925869014,1021.4270522267531,9.541645044800477,98.82117355361599,3.505452724328717,Clear,light rain
2023-01-08 02:00:00,24.67406017958632,40.00227083793671,1028.8949215314376,10.636079313358888,156.93068168537425,26.006668352605054,Rain,scattered clouds
2023-01-08 03:00:00,20.425923053655353,44.82332169476786,1005.7414678728856,19.85742990798589,213.30102016322647,53.21111897241798,Rain,scattered clouds
2023-01-08 04:00:00,19.54731123682834,65.14575810920432,1001.390626827598,15.907234398361137,358.41472191916034,63.50180173033826,Rain,scattered clouds
2023-01-08 05:00:00,26.828361590454364,31.885850391297012,1019.6916636834694,1.2579092269768255,230.23229645719394,50.61569959691632,Clouds,light rain
2023-01-08 06:00:00,17.706747667847228,70.07537658199044,1040.8493836699972,3.45204157133161,137.35475740584252,69.85977270400059,Clear,scattered clouds
2023-01-08 07:00:00,22.59864740159253,38.688675107339414,1019.4669660556956,11.921972208475434,260.95458099226136,68.11173066548622,Rain,clear sky
2023-01-08 08:00:00,20.48781401906455,54.803782272780836,1031.8255162738747,7.433502645309509,354.2947088629017,57.413076437074686,Rain,light rain
2023-01-08 09:00:00,2.9390385069680747,49.21128756391764,1030.634660440781,16.078962995443348,220.05261250659484,68.18857833508034,Rain,clear sky
2023-01-08 10:00:00,33.60091698562631,36.387330028655185,1023.755732989244,12.821089785995792,126.60524477240834,86.1816377486774,Rain,clear sky
2023-01-08 11:00:00,6.67348263913674,64.72628913087081,1036.7892858147247,19.813718062784286,245.57750876651298,4.029684120329369,Clear,light rain
2023-01-08 12:00:00,7.317169261033037,51.67475111442583,1000.7918686785251,0.25767752266164123,167.07837204827726,83.28475248457592,Clear,clear sky
2023-01-08 13:00:00,33.95336922421527,32.639099119844325,1001.2332126873264,8.767632199812578,192.87553032294556,35.60011647672492,Clear,scattered clouds
2023-01-08 14:00:00,13.915353503684123,56.66519869447525,1001.7219235526613,8.15018911004961,343.92988688649336,30.55523990664304,Clear,clear sky
2023-01-08 15:00:00,4.235168214889423,65.4155322441047,1018.4054661801376,8.68450338438051,157.1754672409419,86.31293911458388,Clear,clear sky
2023-01-08 16:00:00,38.37375547247444,37.82486133606345,1039.3787097263769,17.704203495108285,112.94221702009926,60.68824728327866,Rain,light rain
2023-01-08 17:00:00,18.61980741318123,65.09963406299607,1026.7991208977444,8.119919445148387,228.5059085654577,5.857490775976581,Clouds,light rain
2023-01-08 18:00:00,37.147325173243374,48.12144819412819,962.3361246661124,15.92636158229848,204.60433517625458,19.062318170426618,Clouds,clear sky
2023-01-08 19:00:00,15.847289938105863,45.57888838279643,1073.513914514165,12.652849060772366,143.0405597751277,93.54944629137053,Clouds,scattered clouds
2023-01-08 20:00:00,8.565185124532746,77.72899259772609,1022.7158512160504,9.75442485927227,108.98918343919729,41.249689625564024,Clear,clear sky
2023-01-08 21:00:00,21.783560340518957,58.064500327741065,1038.5282362444375,13.856721976212402,189.0688934701022,27.28136139186447,Clouds,clear sky
2023-01-08 22:00:00,12.919950682516356,52.675380072138275,1023.0270837707659,4.581701699783414,58.845268526245135,19.7891184596075,Rain,clear sky
2023-01-08 23:00:00,29.04253691193979,78.78134338662458,987.2456782162454,2.8458455582802467,96.42923088043072,55.66566046742935,Rain,light rain
2023-01-09 00:00:00,31.761561796919985,84.62065515647079,1025.101447589,19.34357567353733,306.2352551535197,96.81444826306492,Clouds,scattered clouds
2023-01-09 01:00:00,34.2970718335958,48.90501710748313,990.6463935646254,7.83053398367024,327.2855520368437,13.423392127744693,Clouds,scattered clouds
